run,lumi,evtid,cat
1,435,434273,mmem
1,435,434456,mmem
1,435,434889,mmem
1,436,435354,mmem
1,445,444124,mmem
1,445,444861,mmem
1,445,444961,mmem
1,446,445132,mmem
1,446,445129,mmem
1,446,445253,mmem
1,446,445452,mmem
1,446,445458,mmem
1,446,445578,mmem
1,446,445668,mmem
1,446,445960,mmem
1,447,446321,mmem
1,447,446353,mmem
1,447,446410,mmem
1,447,446900,mmem
1,447,446964,mmem
1,177,176061,mmem
1,177,176503,mmem
1,177,176873,mmem
1,178,177080,mmem
1,178,177170,mmem
1,178,177429,mmem
1,178,177754,mmem
1,179,178164,mmem
1,179,178385,mmem
1,180,179036,mmem
1,180,179397,mmem
1,180,179592,mmem
1,180,179620,mmem
1,180,179821,mmem
1,180,179822,mmem
1,180,179863,mmem
1,180,179866,mmem
1,477,476284,mmem
1,478,477188,mmem
1,478,477951,mmem
1,479,478068,mmem
1,479,478247,mmem
1,479,478294,mmem
1,479,478341,mmem
1,479,478408,mmem
1,479,478438,mmem
1,479,478658,mmem
1,479,478691,mmem
1,480,479347,mmem
1,480,479438,mmem
1,480,479902,mmem
1,409,408023,mmem
1,409,408439,mmem
1,410,409097,mmem
1,410,409282,mmem
1,411,410508,mmem
1,411,410865,mmem
1,412,411083,mmem
1,412,411509,mmem
1,412,411633,mmem
1,159,158115,mmem
1,159,158271,mmem
1,159,158318,mmem
1,159,158344,mmem
1,159,158386,mmem
1,159,158893,mmem
1,189,188257,mmem
1,189,188298,mmem
1,189,188979,mmem
1,190,189033,mmem
1,190,189300,mmem
1,190,189904,mmem
1,191,190142,mmem
1,191,190367,mmem
1,191,190626,mmem
1,191,190779,mmem
1,191,190847,mmem
1,349,348050,mmem
1,349,348102,mmem
1,349,348187,mmem
1,349,348443,mmem
1,349,348634,mmem
1,349,348704,mmem
1,441,440525,mmem
1,441,440842,mmem
1,441,440872,mmem
1,441,440924,mmem
1,442,441391,mmem
1,442,441387,mmem
1,442,441874,mmem
1,442,441906,mmem
1,442,441982,mmem
1,444,443723,mmem
1,493,492387,mmem
1,493,492511,mmem
1,493,492591,mmem
1,493,492651,mmem
1,493,492708,mmem
1,493,492883,mmem
1,493,492936,mmem
1,494,493085,mmem
1,494,493222,mmem
1,495,494006,mmem
1,495,494164,mmem
1,495,494349,mmem
1,495,494422,mmem
1,495,494759,mmem
1,495,494973,mmem
1,496,495189,mmem
1,496,495342,mmem
1,496,495652,mmem
1,496,495927,mmem
1,496,495964,mmem
1,17,16009,mmem
1,17,16075,mmem
1,17,16189,mmem
1,17,16236,mmem
1,17,16326,mmem
1,17,16370,mmem
1,17,16573,mmem
1,17,16654,mmem
1,17,16924,mmem
1,18,17274,mmem
1,18,17625,mmem
1,18,17898,mmem
1,18,17951,mmem
1,19,18478,mmem
1,19,18829,mmem
1,19,18967,mmem
1,20,19226,mmem
1,20,19574,mmem
1,20,19634,mmem
1,20,19777,mmem
1,20,19792,mmem
1,20,19802,mmem
1,305,304078,mmem
1,305,304705,mmem
1,305,304840,mmem
1,306,305074,mmem
1,306,305473,mmem
1,306,305632,mmem
1,307,306197,mmem
1,307,306226,mmem
1,307,306371,mmem
1,307,306544,mmem
1,307,306606,mmem
1,307,306811,mmem
1,307,306998,mmem
1,308,307041,mmem
1,308,307215,mmem
1,308,307738,mmem
1,261,260029,mmem
1,261,260142,mmem
1,261,260396,mmem
1,261,260503,mmem
1,261,260611,mmem
1,261,260641,mmem
1,261,260706,mmem
1,261,260872,mmem
1,262,261413,mmem
1,262,261587,mmem
1,262,261738,mmem
1,262,261810,mmem
1,263,262047,mmem
1,263,262226,mmem
1,263,262350,mmem
1,263,262578,mmem
1,263,262817,mmem
1,264,263310,mmem
1,264,263539,mmem
1,264,263749,mmem
1,397,396068,mmem
1,397,396200,mmem
1,397,396248,mmem
1,397,396353,mmem
1,397,396371,mmem
1,397,396428,mmem
1,397,396505,mmem
1,397,396874,mmem
1,397,396917,mmem
1,397,396945,mmem
1,398,397229,mmem
1,398,397544,mmem
1,398,397610,mmem
1,398,397714,mmem
1,399,398093,mmem
1,399,398395,mmem
1,399,398582,mmem
1,400,399070,mmem
1,400,399091,mmem
1,400,399507,mmem
1,400,399631,mmem
1,400,399750,mmem
1,400,399817,mmem
1,301,300396,mmem
1,301,300493,mmem
1,302,301092,mmem
1,302,301282,mmem
1,302,301915,mmem
1,302,301930,mmem
1,302,301953,mmem
1,302,301987,mmem
1,302,301998,mmem
1,303,302070,mmem
1,303,302177,mmem
1,303,302525,mmem
1,303,302698,mmem
1,303,302850,mmem
1,304,303747,mmem
1,304,303768,mmem
1,73,72304,mmem
1,73,72558,mmem
1,73,72799,mmem
1,74,73326,mmem
1,74,73385,mmem
1,74,73787,mmem
1,75,74339,mmem
1,75,74441,mmem
1,75,74457,mmem
1,75,74868,mmem
1,76,75141,mmem
1,76,75257,mmem
1,76,75314,mmem
1,76,75481,mmem
1,76,75473,mmem
1,76,75602,mmem
1,76,75763,mmem
1,81,80024,mmem
1,82,81188,mmem
1,82,81205,mmem
1,82,81525,mmem
1,82,81918,mmem
1,83,82284,mmem
1,83,82832,mmem
1,83,82923,mmem
1,83,82983,mmem
1,84,83347,mmem
1,84,83514,mmem
1,84,83610,mmem
1,84,83654,mmem
1,109,108223,mmem
1,109,108333,mmem
1,110,109503,mmem
1,110,109617,mmem
1,110,109765,mmem
1,110,109976,mmem
1,110,109986,mmem
1,111,110042,mmem
1,111,110185,mmem
1,111,110423,mmem
1,111,110500,mmem
1,111,110809,mmem
1,111,110899,mmem
1,112,111105,mmem
1,112,111467,mmem
1,112,111671,mmem
1,112,111896,mmem
1,113,112192,mmem
1,113,112472,mmem
1,113,112666,mmem
1,114,113154,mmem
1,114,113225,mmem
1,114,113432,mmem
1,114,113452,mmem
1,114,113519,mmem
1,114,113544,mmem
1,193,192116,mmem
1,194,193150,mmem
1,194,193157,mmem
1,194,193514,mmem
1,194,193726,mmem
1,194,193927,mmem
1,195,194086,mmem
1,195,194818,mmem
1,196,195242,mmem
1,196,195267,mmem
1,469,468153,mmem
1,469,468563,mmem
1,469,468569,mmem
1,469,468657,mmem
1,469,468846,mmem
1,470,469126,mmem
1,470,469671,mmem
1,470,469778,mmem
1,470,469898,mmem
1,471,470256,mmem
1,471,470282,mmem
1,471,470875,mmem
1,471,470870,mmem
1,472,471051,mmem
1,472,471483,mmem
1,472,471643,mmem
1,472,471786,mmem
1,117,116033,mmem
1,117,116322,mmem
1,117,116490,mmem
1,117,116972,mmem
1,118,117528,mmem
1,118,117707,mmem
1,118,117723,mmem
1,118,117758,mmem
1,119,118295,mmem
1,119,118312,mmem
1,119,118720,mmem
1,119,118721,mmem
1,119,118727,mmem
1,119,118876,mmem
1,120,119394,mmem
1,120,119769,mmem
1,120,119797,mmem
1,120,119978,mmem
1,129,128066,mmem
1,129,128269,mmem
1,129,128369,mmem
1,129,128455,mmem
1,129,128461,mmem
1,129,128735,mmem
1,130,129201,mmem
1,130,129310,mmem
1,130,129523,mmem
1,131,130072,mmem
1,131,130134,mmem
1,131,130184,mmem
1,131,130443,mmem
1,131,130472,mmem
1,131,130668,mmem
1,131,130683,mmem
1,131,130705,mmem
1,131,130752,mmem
1,132,131240,mmem
1,132,131424,mmem
1,132,131567,mmem
1,132,131605,mmem
1,132,131695,mmem
1,132,131983,mmem
1,145,144281,mmem
1,145,144289,mmem
1,145,144354,mmem
1,145,144481,mmem
1,145,144649,mmem
1,145,144742,mmem
1,145,144914,mmem
1,146,145045,mmem
1,147,146054,mmem
1,147,146204,mmem
1,147,146266,mmem
1,147,146372,mmem
1,148,147012,mmem
1,148,147010,mmem
1,148,147053,mmem
1,148,147387,mmem
1,148,147918,mmem
1,173,172520,mmem
1,174,173141,mmem
1,174,173143,mmem
1,174,173326,mmem
1,174,173707,mmem
1,174,173866,mmem
1,175,174364,mmem
1,175,174517,mmem
1,175,174728,mmem
1,175,174758,mmem
1,175,174808,mmem
1,176,175752,mmem
1,273,272122,mmem
1,273,272183,mmem
1,273,272521,mmem
1,273,272744,mmem
1,274,273125,mmem
1,274,273944,mmem
1,275,274093,mmem
1,275,274113,mmem
1,275,274782,mmem
1,276,275078,mmem
1,276,275196,mmem
1,276,275271,mmem
1,276,275859,mmem
1,285,284436,mmem
1,285,284463,mmem
1,285,284553,mmem
1,286,285048,mmem
1,286,285533,mmem
1,286,285607,mmem
1,286,285622,mmem
1,286,285844,mmem
1,287,286378,mmem
1,287,286638,mmem
1,287,286692,mmem
1,287,286954,mmem
1,287,286980,mmem
1,288,287121,mmem
1,288,287240,mmem
1,288,287334,mmem
1,288,287438,mmem
1,288,287643,mmem
1,288,287852,mmem
1,288,287900,mmem
1,481,480421,mmem
1,481,480900,mmem
1,482,481068,mmem
1,482,481527,mmem
1,482,481580,mmem
1,483,482233,mmem
1,483,482243,mmem
1,483,482303,mmem
1,483,482552,mmem
1,483,482708,mmem
1,484,483053,mmem
1,484,483816,mmem
1,325,324144,mmem
1,325,324266,mmem
1,325,324772,mmem
1,326,325208,mmem
1,326,325476,mmem
1,326,325970,mmem
1,327,326075,mmem
1,327,326161,mmem
1,327,326674,mmem
1,327,326896,mmem
1,328,327587,mmem
1,328,327623,mmem
1,328,327881,mmem
1,328,327906,mmem
1,328,327987,mmem
1,341,340397,mmem
1,341,340403,mmem
1,341,340804,mmem
1,342,341204,mmem
1,342,341228,mmem
1,344,343041,mmem
1,344,343242,mmem
1,344,343467,mmem
1,344,343871,mmem
1,367,366009,mmem
1,367,366107,mmem
1,367,366194,mmem
1,367,366695,mmem
1,367,366758,mmem
1,367,366768,mmem
1,367,366853,mmem
1,368,367041,mmem
1,368,367126,mmem
1,368,367145,mmem
1,368,367412,mmem
1,368,367568,mmem
1,368,367789,mmem
1,373,372615,mmem
1,373,372712,mmem
1,373,372942,mmem
1,376,375001,mmem
1,376,375407,mmem
1,376,375449,mmem
1,376,375773,mmem
1,376,375831,mmem
1,376,375836,mmem
1,280,279364,mmem
1,280,279414,mmem
1,280,279509,mmem
1,280,279924,mmem
1,317,316101,mmem
1,317,316142,mmem
1,317,316424,mmem
1,317,316466,mmem
1,317,316681,mmem
1,317,316718,mmem
1,317,316851,mmem
1,318,317236,mmem
1,318,317337,mmem
1,318,317720,mmem
1,318,317838,mmem
1,319,318151,mmem
1,355,354407,mmem
1,355,354458,mmem
1,355,354588,mmem
1,355,354746,mmem
1,356,355171,mmem
1,356,355174,mmem
1,356,355213,mmem
1,356,355559,mmem
1,370,369204,mmem
1,370,369207,mmem
1,370,369503,mmem
1,370,369639,mmem
1,370,369707,mmem
1,370,369869,mmem
1,370,369901,mmem
1,372,371965,mmem
1,377,376064,mmem
1,377,376671,mmem
1,377,376761,mmem
1,377,376831,mmem
1,377,376862,mmem
1,377,376909,mmem
1,378,377125,mmem
1,378,377173,mmem
1,378,377487,mmem
1,378,377910,mmem
1,378,377922,mmem
1,379,378051,mmem
1,379,378548,mmem
1,379,378870,mmem
1,380,379040,mmem
1,380,379232,mmem
1,380,379251,mmem
1,380,379282,mmem
1,380,379269,mmem
1,380,379994,mmem
1,22,21181,mmem
1,22,21259,mmem
1,22,21331,mmem
1,22,21482,mmem
1,22,21614,mmem
1,22,21668,mmem
1,22,21930,mmem
1,23,22126,mmem
1,23,22388,mmem
1,23,22621,mmem
1,23,22663,mmem
1,24,23213,mmem
1,24,23636,mmem
1,29,28315,mmem
1,29,28338,mmem
1,29,28609,mmem
1,29,28705,mmem
1,29,28798,mmem
1,31,30213,mmem
1,32,31120,mmem
1,32,31184,mmem
1,32,31544,mmem
1,32,31717,mmem
1,32,31728,mmem
1,281,280329,mmem
1,281,280453,mmem
1,281,280493,mmem
1,281,280855,mmem
1,281,280920,mmem
1,282,281030,mmem
1,282,281624,mmem
1,282,281901,mmem
1,283,282055,mmem
1,283,282325,mmem
1,283,282485,mmem
1,283,282526,mmem
1,283,282568,mmem
1,283,282814,mmem
1,283,282828,mmem
1,284,283586,mmem
1,284,283990,mmem
1,297,296150,mmem
1,297,296244,mmem
1,297,296789,mmem
1,297,296923,mmem
1,298,297082,mmem
1,298,297155,mmem
1,298,297691,mmem
1,298,297693,mmem
1,298,297842,mmem
1,299,298106,mmem
1,299,298290,mmem
1,299,298336,mmem
1,299,298945,mmem
1,300,299183,mmem
1,300,299244,mmem
1,300,299413,mmem
1,300,299442,mmem
1,300,299465,mmem
1,300,299647,mmem
1,300,299916,mmem
1,405,404119,mmem
1,405,404152,mmem
1,405,404643,mmem
1,405,404652,mmem
1,405,404783,mmem
1,405,404829,mmem
1,405,404831,mmem
1,405,404919,mmem
1,406,405011,mmem
1,406,405020,mmem
1,406,405365,mmem
1,406,405583,mmem
1,406,405726,mmem
1,406,405829,mmem
1,406,405899,mmem
1,407,406379,mmem
1,407,406709,mmem
1,408,407018,mmem
1,408,407225,mmem
1,408,407334,mmem
1,408,407400,mmem
1,408,407656,mmem
1,408,407737,mmem
1,408,407803,mmem
1,408,407921,mmem
1,408,407942,mmem
1,413,412610,mmem
1,413,412797,mmem
1,413,412970,mmem
1,413,412973,mmem
1,414,413198,mmem
1,414,413240,mmem
1,414,413482,mmem
1,414,413763,mmem
1,414,413912,mmem
1,414,413999,mmem
1,415,414743,mmem
1,415,414903,mmem
1,415,414990,mmem
1,416,415078,mmem
1,416,415175,mmem
1,416,415211,mmem
1,416,415608,mmem
1,416,415736,mmem
1,416,415809,mmem
1,417,416174,mmem
1,417,416424,mmem
1,417,416553,mmem
1,417,416626,mmem
1,417,416629,mmem
1,418,417370,mmem
1,418,417535,mmem
1,418,417575,mmem
1,418,417935,mmem
1,419,418012,mmem
1,419,418029,mmem
1,419,418520,mmem
1,419,418622,mmem
1,420,419420,mmem
1,420,419440,mmem
1,420,419854,mmem
1,421,420175,mmem
1,421,420204,mmem
1,421,420233,mmem
1,421,420597,mmem
1,421,420885,mmem
1,422,421067,mmem
1,422,421096,mmem
1,422,421341,mmem
1,422,421740,mmem
1,422,421769,mmem
1,423,422143,mmem
1,423,422558,mmem
1,424,423028,mmem
1,424,423111,mmem
1,424,423540,mmem
1,424,423772,mmem
1,449,448148,mmem
1,449,448395,mmem
1,449,448594,mmem
1,449,448934,mmem
1,450,449010,mmem
1,450,449063,mmem
1,450,449185,mmem
1,450,449270,mmem
1,450,449585,mmem
1,450,449710,mmem
1,451,450277,mmem
1,451,450563,mmem
1,451,450597,mmem
1,451,450675,mmem
1,451,450853,mmem
1,452,451150,mmem
1,452,451423,mmem
1,452,451666,mmem
1,485,484197,mmem
1,485,484235,mmem
1,485,484460,mmem
1,485,484577,mmem
1,486,485045,mmem
1,486,485048,mmem
1,486,485083,mmem
1,486,485184,mmem
1,486,485368,mmem
1,486,485662,mmem
1,486,485687,mmem
1,486,485821,mmem
1,487,486206,mmem
1,487,486216,mmem
1,487,486535,mmem
1,487,486679,mmem
1,487,486754,mmem
1,488,487820,mmem
1,488,487869,mmem
1,65,64033,mmem
1,65,64206,mmem
1,65,64213,mmem
1,65,64859,mmem
1,65,64970,mmem
1,66,65281,mmem
1,66,65319,mmem
1,66,65530,mmem
1,66,65917,mmem
1,67,66156,mmem
1,67,66235,mmem
1,67,66698,mmem
1,67,66750,mmem
1,68,67021,mmem
1,68,67036,mmem
1,68,67652,mmem
1,68,67710,mmem
1,105,104289,mmem
1,105,104369,mmem
1,105,104410,mmem
1,105,104499,mmem
1,105,104576,mmem
1,105,104642,mmem
1,106,105297,mmem
1,106,105332,mmem
1,106,105513,mmem
1,107,106002,mmem
1,107,106065,mmem
1,107,106261,mmem
1,107,106384,mmem
1,107,106919,mmem
1,108,107016,mmem
1,108,107073,mmem
1,108,107310,mmem
1,108,107463,mmem
1,108,107873,mmem
1,185,184013,mmem
1,185,184253,mmem
1,185,184487,mmem
1,185,184506,mmem
1,185,184637,mmem
1,185,184648,mmem
1,185,184645,mmem
1,185,184770,mmem
1,185,184883,mmem
1,186,185322,mmem
1,186,185420,mmem
1,187,186154,mmem
1,187,186201,mmem
1,187,186292,mmem
1,188,187322,mmem
1,188,187465,mmem
1,188,187680,mmem
1,188,187892,mmem
1,233,232573,mmem
1,233,232820,mmem
1,233,232982,mmem
1,234,233035,mmem
1,234,233461,mmem
1,234,233816,mmem
1,234,233826,mmem
1,234,233914,mmem
1,235,234106,mmem
1,235,234225,mmem
1,235,234283,mmem
1,235,234647,mmem
1,235,234731,mmem
1,236,235190,mmem
1,236,235283,mmem
1,236,235741,mmem
1,128,127065,mmem
1,128,127323,mmem
1,128,127715,mmem
1,128,127937,mmem
1,169,168313,mmem
1,169,168364,mmem
1,169,168556,mmem
1,170,169489,mmem
1,170,169563,mmem
1,170,169639,mmem
1,171,170073,mmem
1,171,170315,mmem
1,171,170310,mmem
1,171,170498,mmem
1,171,170885,mmem
1,172,171123,mmem
1,172,171499,mmem
1,172,171779,mmem
1,172,171838,mmem
1,172,171895,mmem
1,401,400623,mmem
1,401,400669,mmem
1,401,400849,mmem
1,402,401618,mmem
1,402,401799,mmem
1,403,402617,mmem
1,403,402779,mmem
1,403,402817,mmem
1,125,124153,mmem
1,125,124203,mmem
1,125,124365,mmem
1,125,124651,mmem
1,125,124729,mmem
1,125,124748,mmem
1,125,124860,mmem
1,126,125084,mmem
1,126,125208,mmem
1,126,125222,mmem
1,126,125350,mmem
1,127,126550,mmem
1,127,126609,mmem
1,127,126675,mmem
1,127,126789,mmem
1,127,126937,mmem
1,127,126934,mmem
1,404,403995,mmem
1,329,328132,mmem
1,329,328213,mmem
1,329,328467,mmem
1,329,328859,mmem
1,329,328961,mmem
1,330,329293,mmem
1,330,329735,mmem
1,331,330142,mmem
1,331,330210,mmem
1,331,330282,mmem
1,331,330315,mmem
1,331,330510,mmem
1,332,331314,mmem
1,332,331446,mmem
1,332,331899,mmem
1,473,472070,mmem
1,473,472163,mmem
1,473,472302,mmem
1,473,472345,mmem
1,473,472492,mmem
1,473,472760,mmem
1,473,472899,mmem
1,474,473168,mmem
1,474,473310,mmem
1,474,473564,mmem
1,474,473742,mmem
1,474,473798,mmem
1,475,474083,mmem
1,475,474201,mmem
1,475,474578,mmem
1,475,474877,mmem
1,476,475510,mmem
1,476,475943,mmem
1,133,132044,mmem
1,133,132416,mmem
1,133,132638,mmem
1,134,133115,mmem
1,134,133102,mmem
1,134,133297,mmem
1,134,133421,mmem
1,134,133620,mmem
1,134,133697,mmem
1,134,133874,mmem
1,134,133987,mmem
1,135,134307,mmem
1,135,134612,mmem
1,135,134838,mmem
1,135,134997,mmem
1,135,134995,mmem
1,136,135050,mmem
1,136,135403,mmem
1,136,135615,mmem
1,136,135791,mmem
1,165,164220,mmem
1,165,164248,mmem
1,166,165176,mmem
1,166,165408,mmem
1,166,165645,mmem
1,166,165654,mmem
1,166,165886,mmem
1,166,165952,mmem
1,167,166005,mmem
1,167,166229,mmem
1,167,166655,mmem
1,167,166886,mmem
1,168,167017,mmem
1,168,167123,mmem
1,168,167233,mmem
1,168,167503,mmem
1,168,167925,mmem
1,168,167965,mmem
1,245,244037,mmem
1,245,244100,mmem
1,245,244980,mmem
1,246,245178,mmem
1,246,245566,mmem
1,246,245589,mmem
1,246,245703,mmem
1,246,245861,mmem
1,247,246333,mmem
1,247,246347,mmem
1,247,246358,mmem
1,247,246352,mmem
1,248,247369,mmem
1,248,247380,mmem
1,248,247376,mmem
1,248,247559,mmem
1,265,264596,mmem
1,265,264623,mmem
1,265,264765,mmem
1,265,264973,mmem
1,265,264992,mmem
1,266,265188,mmem
1,266,265249,mmem
1,266,265269,mmem
1,266,265319,mmem
1,266,265340,mmem
1,266,265375,mmem
1,267,266038,mmem
1,267,266218,mmem
1,267,266253,mmem
1,267,266271,mmem
1,267,266286,mmem
1,267,266429,mmem
1,267,266678,mmem
1,268,267243,mmem
1,268,267483,mmem
1,268,267548,mmem
1,137,136036,mmem
1,137,136513,mmem
1,137,136892,mmem
1,138,137028,mmem
1,138,137072,mmem
1,138,137194,mmem
1,138,137504,mmem
1,138,137549,mmem
1,138,137625,mmem
1,138,137659,mmem
1,138,137925,mmem
1,139,138037,mmem
1,139,138043,mmem
1,139,138045,mmem
1,139,138284,mmem
1,139,138391,mmem
1,139,138835,mmem
1,139,138863,mmem
1,427,426172,mmem
1,427,426298,mmem
1,427,426536,mmem
1,427,426985,mmem
1,453,452210,mmem
1,453,452262,mmem
1,453,452846,mmem
1,454,453138,mmem
1,454,453302,mmem
1,454,453534,mmem
1,454,453755,mmem
1,454,453754,mmem
1,455,454302,mmem
1,455,454520,mmem
1,455,454572,mmem
1,455,454844,mmem
1,456,455057,mmem
1,456,455206,mmem
1,456,455566,mmem
1,456,455919,mmem
1,140,139037,mmem
1,140,139406,mmem
1,140,139421,mmem
1,140,139896,mmem
1,141,140406,mmem
1,141,140442,mmem
1,141,140974,mmem
1,142,141265,mmem
1,142,141347,mmem
1,143,142141,mmem
1,144,143158,mmem
1,144,143592,mmem
1,426,425132,mmem
1,426,425155,mmem
1,426,425330,mmem
1,426,425382,mmem
1,426,425520,mmem
1,426,425600,mmem
1,426,425649,mmem
1,428,427083,mmem
1,428,427148,mmem
1,428,427360,mmem
1,428,427517,mmem
1,89,88051,mmem
1,89,88150,mmem
1,89,88409,mmem
1,90,89386,mmem
1,90,89650,mmem
1,91,90030,mmem
1,91,90132,mmem
1,91,90213,mmem
1,92,91059,mmem
1,92,91328,mmem
1,92,91584,mmem
1,92,91765,mmem
1,93,92554,mmem
1,93,92639,mmem
1,93,92729,mmem
1,93,92967,mmem
1,94,93233,mmem
1,94,93346,mmem
1,94,93912,mmem
1,94,93907,mmem
1,95,94005,mmem
1,95,94074,mmem
1,95,94550,mmem
1,95,94647,mmem
1,95,94658,mmem
1,96,95118,mmem
1,96,95748,mmem
1,97,96051,mmem
1,97,96100,mmem
1,97,96115,mmem
1,97,96132,mmem
1,97,96293,mmem
1,97,96472,mmem
1,97,96639,mmem
1,97,96766,mmem
1,97,96856,mmem
1,98,97058,mmem
1,98,97987,mmem
1,99,98007,mmem
1,99,98188,mmem
1,99,98258,mmem
1,99,98324,mmem
1,99,98678,mmem
1,100,99066,mmem
1,100,99483,mmem
1,100,99583,mmem
1,100,99852,mmem
1,100,99981,mmem
1,381,380092,mmem
1,381,380548,mmem
1,381,380605,mmem
1,381,380764,mmem
1,381,380854,mmem
1,382,381176,mmem
1,382,381387,mmem
1,382,381623,mmem
1,382,381764,mmem
1,383,382451,mmem
1,383,382636,mmem
1,383,382784,mmem
1,383,382964,mmem
1,384,383618,mmem
1,429,428034,mmem
1,429,428400,mmem
1,429,428540,mmem
1,429,428671,mmem
1,429,428706,mmem
1,429,428827,mmem
1,430,429054,mmem
1,430,429450,mmem
1,430,429663,mmem
1,430,429743,mmem
1,430,429803,mmem
1,430,429973,mmem
1,431,430148,mmem
1,431,430468,mmem
1,431,430582,mmem
1,431,430612,mmem
1,431,430788,mmem
1,431,430789,mmem
1,432,431054,mmem
1,432,431116,mmem
1,432,431399,mmem
1,432,431388,mmem
1,432,431422,mmem
1,432,431745,mmem
1,432,431770,mmem
1,437,436120,mmem
1,437,436566,mmem
1,438,437131,mmem
1,438,437255,mmem
1,438,437338,mmem
1,438,437660,mmem
1,439,438895,mmem
1,439,438923,mmem
1,440,439706,mmem
1,440,439793,mmem
1,440,439958,mmem
1,440,439980,mmem
1,205,204240,mmem
1,205,204252,mmem
1,205,204764,mmem
1,205,204960,mmem
1,206,205676,mmem
1,206,205971,mmem
1,207,206333,mmem
1,207,206770,mmem
1,207,206881,mmem
1,208,207384,mmem
1,208,207667,mmem
1,208,207759,mmem
1,208,207874,mmem
1,208,207867,mmem
1,208,207956,mmem
1,208,207985,mmem
1,225,224042,mmem
1,225,224374,mmem
1,226,225141,mmem
1,226,225221,mmem
1,226,225385,mmem
1,226,225398,mmem
1,226,225553,mmem
1,227,226160,mmem
1,227,226608,mmem
1,227,226765,mmem
1,227,226847,mmem
1,228,227335,mmem
1,228,227491,mmem
1,228,227534,mmem
1,228,227606,mmem
1,228,227635,mmem
1,229,228337,mmem
1,229,228372,mmem
1,229,228559,mmem
1,229,228698,mmem
1,229,228763,mmem
1,229,228974,mmem
1,256,255041,mmem
1,256,255643,mmem
1,256,255666,mmem
1,269,268206,mmem
1,270,269022,mmem
1,270,269405,mmem
1,270,269489,mmem
1,271,270021,mmem
1,271,270101,mmem
1,271,270418,mmem
1,271,270590,mmem
1,271,270928,mmem
1,271,270969,mmem
1,272,271137,mmem
1,272,271189,mmem
1,272,271519,mmem
1,272,271541,mmem
1,272,271698,mmem
1,272,271749,mmem
1,309,308242,mmem
1,309,308479,mmem
1,309,308492,mmem
1,309,308497,mmem
1,309,308992,mmem
1,310,309139,mmem
1,310,309912,mmem
1,311,310074,mmem
1,311,310299,mmem
1,311,310656,mmem
1,311,310669,mmem
1,311,310703,mmem
1,312,311083,mmem
1,312,311518,mmem
1,230,229186,mmem
1,230,229983,mmem
1,231,230296,mmem
1,231,230357,mmem
1,231,230636,mmem
1,231,230679,mmem
1,231,230847,mmem
1,232,231002,mmem
1,232,231120,mmem
1,232,231180,mmem
1,232,231349,mmem
1,232,231471,mmem
1,232,231607,mmem
1,253,252486,mmem
1,253,252686,mmem
1,254,253433,mmem
1,254,253589,mmem
1,254,253663,mmem
1,254,253713,mmem
1,255,254009,mmem
1,255,254342,mmem
1,255,254505,mmem
1,255,254506,mmem
1,255,254527,mmem
1,53,52364,mmem
1,53,52372,mmem
1,53,52437,mmem
1,53,52449,mmem
1,53,52467,mmem
1,53,52773,mmem
1,53,52939,mmem
1,54,53116,mmem
1,54,53196,mmem
1,54,53386,mmem
1,54,53887,mmem
1,55,54219,mmem
1,55,54241,mmem
1,55,54485,mmem
1,56,55088,mmem
1,56,55247,mmem
1,56,55859,mmem
1,56,55928,mmem
1,345,344116,mmem
1,345,344283,mmem
1,345,344650,mmem
1,345,344829,mmem
1,345,344924,mmem
1,345,344964,mmem
1,346,345007,mmem
1,346,345016,mmem
1,346,345138,mmem
1,346,345394,mmem
1,346,345693,mmem
1,346,345757,mmem
1,346,345993,mmem
1,347,346142,mmem
1,347,346193,mmem
1,347,346219,mmem
1,347,346326,mmem
1,347,346598,mmem
1,347,346655,mmem
1,347,346796,mmem
1,348,347194,mmem
1,348,347337,mmem
1,348,347356,mmem
1,348,347999,mmem
1,389,388203,mmem
1,389,388258,mmem
1,389,388257,mmem
1,389,388440,mmem
1,389,388470,mmem
1,389,388493,mmem
1,390,389257,mmem
1,390,389340,mmem
1,390,389442,mmem
1,390,389652,mmem
1,391,390055,mmem
1,391,390373,mmem
1,391,390553,mmem
1,391,390614,mmem
1,392,391161,mmem
1,392,391465,mmem
1,392,391928,mmem
1,466,465012,mmem
1,466,465115,mmem
1,466,465539,mmem
1,466,465639,mmem
1,466,465996,mmem
1,467,466654,mmem
1,467,466694,mmem
1,468,467034,mmem
1,468,467042,mmem
1,468,467073,mmem
1,468,467234,mmem
1,468,467300,mmem
1,468,467455,mmem
1,468,467521,mmem
1,468,467531,mmem
1,468,467552,mmem
1,468,467570,mmem
1,468,467693,mmem
1,468,467754,mmem
1,468,467768,mmem
1,468,467857,mmem
1,361,360162,mmem
1,361,360273,mmem
1,361,360609,mmem
1,361,360696,mmem
1,361,360752,mmem
1,362,361093,mmem
1,362,361095,mmem
1,362,361332,mmem
1,362,361364,mmem
1,362,361455,mmem
1,363,362034,mmem
1,363,362718,mmem
1,363,362849,mmem
1,363,362967,mmem
1,364,363047,mmem
1,364,363507,mmem
1,364,363516,mmem
1,364,363573,mmem
1,364,363590,mmem
1,364,363772,mmem
1,365,364222,mmem
1,365,364512,mmem
1,365,364667,mmem
1,365,364727,mmem
1,365,364891,mmem
1,366,365087,mmem
1,366,365290,mmem
1,366,365431,mmem
1,366,365596,mmem
1,366,365740,mmem
